Unnamed: 0,speaker_id_fixed_int
8097,22
8099,22
8101,22
8106,22
8111,22
8113,22
8117,22
8128,22
8132,22
8137,22
8138,22
8141,22
8142,22
8144,22
8147,22
8148,22
8149,22
8150,22
8154,22
8158,24
8161,24
8173,24
8175,24
8176,24
8177,24
8178,24
8184,24
8187,24
8191,24
8192,24
8198,24
8199,24
8204,24
8207,24
8208,24
8209,24
8210,24
8213,24
8219,24
8225,24
8228,24
8232,24
8233,24
8234,24
8236,24
8240,24
8252,24
8258,24
8265,24
8268,24
8271,24
8273,24
8274,24
8280,26
8283,26
8288,26
8289,26
8291,26
8292,26
8294,26
8296,26
8299,26
8300,26
8306,26
8307,26
8308,26
8309,26
8315,26
8318,26
8319,26
8320,26
8323,26
8324,26
8325,26
8326,26
8330,26
8338,26
8340,26
8341,26
8351,26
8352,26
8357,26
8361,26
8364,26
8366,26
8367,26
8370,26
8372,26
8376,26
8382,26
8383,26
8384,26
8385,26
8387,26
8392,26
8393,26
8394,26
8401,26
8405,26
8408,26
8415,26
8417,26
8421,26
8430,26
8444,26
8448,26
8456,26
8462,26
8464,26
8480,26
8483,26
8484,26
8487,26
8488,26
8489,26
8495,26
8498,26
8499,26
8500,26
8501,26
8502,26
8504,26
8505,26
8506,26
8508,26
8509,26
8510,26
8517,26
8521,28
8525,28
8533,28
8534,28
8541,28
8547,28
8549,28
8550,28
8553,28
8555,28
8557,28
8562,29
8563,29
8566,29
8569,29
8570,29
8571,29
8572,29
8576,29
8578,29
8582,29
8587,29
8588,29
8590,29
8604,29
8610,29
8622,29
8623,29
8624,29
8630,29
8640,29
8641,29
8642,29
8643,29
8645,29
8647,29
8649,29
8650,29
8651,29
8658,29
8679,29
8682,29
8684,29
8690,29
8697,29
8700,29
8701,29
8702,29
8711,29
8717,29
8718,29
8727,29
8728,29
8729,29
8734,29
8741,29
8742,29
8743,29
8749,29
8750,29
8752,29
8753,29
8757,29
8758,29
8759,29
8761,29
8765,29
8766,29
8767,29
8774,29
8775,29
8778,29
8779,29
8780,29
8782,29
8784,29
8788,29
8797,29
8799,29
8805,29
8806,29
8808,29
8814,29
8821,29
8822,29
8823,29
8825,29
8827,29
8828,29
8829,29
8830,29
8831,29
8837,29
8845,29
8848,29
8857,29
8866,29
8867,29
8868,29
8869,29
8873,29
8874,30
8875,30
8881,30
8882,30
8884,30
8886,30
8888,30
8892,30
8895,30
8901,30
8903,30
8904,30
8911,30
8915,30
8916,30
8918,30
8922,30
8924,30
8926,30
8938,30
8939,30
8950,30
8954,30
8955,30
8956,30
8958,30
8959,30
8963,30
8965,30
8966,30
8975,30
8981,30
8986,30
8988,30
8994,30
8998,30
9004,30
9012,30
9025,30
9026,30
9028,30
9029,30
9030,30
9031,30
9036,30
9037,30
9039,30
9045,30
9051,30
9065,30
9066,30
9068,30
9070,30
9071,30
9072,30
9074,30
9079,30
9086,30
9088,30
9092,30
9094,30
9095,30
9099,30
9100,30
9104,30
9109,30
9111,30
9125,30
9129,31
9132,31
9133,31
9134,31
9141,31
9142,31
9147,31
9148,31
9150,31
9151,31
9154,31
9156,31
9157,31
9158,31
9166,31
9167,31
9172,31
9175,31
9185,31
9190,31
9192,31
9193,31
9194,31
9197,31
9202,31
9208,31
9211,31
9212,31
9218,31
9219,31
9222,31
9224,31
9226,31
9228,31
9229,31
9230,31
9231,31
9232,31
9233,31
9235,31
9237,31
9238,31
9240,31
9244,31
9249,31
9251,31
9253,31
9256,31
9258,31
9262,31
9268,31
9269,31
9270,31
9271,31
9274,31
9278,31
9281,31
9283,31
9285,31
9289,31
9301,31
9309,31
9311,31
9313,31
9316,31
9317,31
9319,31
9320,31
9323,31
9324,31
9326,31
9327,31
9334,31
9335,31
9336,31
9338,31
9340,31
9341,31
9347,31
9349,31
9350,31
9351,31
9356,31
9361,31
9362,31
9370,31
9372,31
9376,31
9379,31
9380,31
9388,31
9390,31
9398,31
9400,31
9401,31
9402,31
9405,31
9407,31
9408,31
9410,31
9414,31
9417,31
9420,31
9422,33
9426,33
9433,33
9439,33
9452,82
9456,82
9462,82
9463,82
9466,82
9467,82
9470,82
9475,82
9476,82
9477,82
9479,82
9480,82
9484,87
9488,43
9491,43
9497,43
9503,38
9504,38
9506,38
9514,38
9518,38
9524,38
9526,38
9528,38
9529,38
9533,38
9534,38
9539,38
9545,38
9548,38
9554,38
9555,38
9560,38
9567,38
9568,38
9572,38
9577,38
9578,38
9579,38
9585,38
9587,38
9589,38
9594,38
9598,38
9599,38
9601,38
9604,38
9605,38
9607,38
9609,38
9610,38
9612,38
9613,38
9616,38
9618,38
9622,38
9626,38
9628,38
9629,38
9630,38
9636,38
9638,38
9639,38
9642,38
9643,38
9649,38
9651,38
9653,38
9659,38
9660,38
9661,38
9662,38
9666,38
9667,38
9669,38
9671,38
9678,38
9680,38
9689,38
9690,38
9692,38
9694,38
9695,38
9699,38
9706,38
9707,38
9711,38
9713,38
9714,38
9717,38
9720,38
9723,38
9725,38
9726,38
9729,38
9743,38
9750,38
9752,38
9756,38
9761,38
9768,38
9781,36
9785,90
9798,90
9802,90
9814,90
9829,90
9832,90
9836,90
9842,90
9846,90
9853,90
9856,90
9858,90
9859,90
9861,90
9862,90
9864,90
9865,90
9869,90
9878,90
9894,90
9898,90
9901,90
9903,90
9922,90
9924,90
9934,90
9941,90
9953,90
9960,90
9965,90
9967,90
9972,90
9982,90
9983,90
9984,90
9987,90
9990,90
9991,90
10002,90
10013,90
10024,90
10032,90
10046,90
10051,90
10055,90
10057,90
10058,90
10063,90
10070,90
10073,90
10078,90
10083,90
10087,90
10090,90
10094,90
10105,90
10107,90
10119,90
10121,90
10132,90
10140,90
10141,90
10143,90
10147,90
10163,90
10168,90
10175,90
10200,90
10213,90
10216,90
10225,90
10227,90
10228,90
10236,90
10247,90
10254,90
10257,90
10276,90
10293,90
10305,90
10306,90
10313,90
10314,90
10323,90
10327,90
10332,90
10341,90
10346,90
10352,90
10354,90
10355,90
10360,90
10368,90
10369,90
10374,90
10379,90
10398,90
10415,90
10424,90
10427,90
10438,90
10443,90
10452,90
10460,90
10461,90
10467,90
10469,90
10470,90
10472,90
10476,90
10478,90
10485,90
10488,90
10489,90
10500,90
10508,90
10526,90
10527,90
10537,90
10547,90
10550,90
10552,90
10567,90
10569,90
10571,90
10577,90
10582,90
10587,90
10595,90
10598,90
10599,90
10600,90
10602,90
10605,90
10623,91
10625,91
10627,91
10630,91
10646,91
10647,91
10648,91
10654,91
10661,91
10668,91
10671,91
10684,91
10689,91
10698,91
10705,91
10715,92
10752,92
10769,92
10776,92
10781,92
10791,92
10801,92
10805,92
10815,92
10820,92
10833,92
10836,92
10838,92
10842,92
10847,92
10865,92
10872,92
10881,92
10890,92
10911,92
10913,92
10919,92
10924,92
10925,92
10931,92
10932,92
10935,92
10940,92
10945,92
10946,92
10947,92
10952,92
10955,92
10963,92
10966,92
10968,92
10973,92
11004,92
11011,92
11016,92
11021,92
11026,92
11054,92
11057,92
11060,92
11069,92
11070,92
11076,92
11092,92
11093,92
11094,92
11108,92
11127,92
11137,92
11141,92
11155,92
11156,92
11159,92
11181,92
11187,92
11200,92
11202,92
11207,92
11225,92
11234,92
11236,92
11250,92
11253,92
11264,92
11273,92
11293,92
11295,92
11296,92
11306,92
11320,92
11323,92
11332,92
11344,92
11361,92
11369,92
11404,92
11405,92
11419,92
11420,92
11421,92
11424,92
11429,92
11431,92
11435,92
11448,92
11462,92
11469,92
11473,92
11474,92
11477,92
11482,92
11484,92
11485,92
11497,92
11503,92
11543,92
11545,92
11560,92
11571,92
11578,92
11583,92
11585,92
11599,93
11608,93
11614,93
11615,93
11618,93
11627,93
11644,93
11690,93
11691,93
11708,93
11713,93
11720,94
11729,94
11747,94
11752,94
11770,94
11774,94
11785,94
11786,94
11797,94
11798,94
11799,94
11807,94
11811,94
11815,94
11818,94
11819,94
11824,94
11826,94
11832,94
11845,94
11853,94
11855,94
11866,94
11870,94
11885,94
11886,94
11895,94
11903,94
11918,94
11921,94
11923,94
11925,94
11929,94
11931,94
11935,94
11942,94
11946,94
11954,94
11966,94
11968,94
11969,94
11973,94
11974,94
11980,94
11982,94
11992,94
12001,94
12010,94
12014,94
12022,94
12032,94
12058,94
12061,94
12064,94
12074,94
12077,94
12079,94
12081,94
12083,94
12084,94
12114,94
12122,94
12125,94
12151,94
12155,94
12167,94
12180,94
12183,94
12184,94
12188,94
12193,94
12197,94
12199,94
12210,94
12221,94
12225,94
12241,94
12247,94
12248,94
12266,94
12271,94
12289,94
12294,94
12302,94
12305,94
12308,94
12318,94
12340,94
12345,94
12354,94
12357,94
12372,94
12394,94
12402,94
12409,94
12411,94
12417,94
12426,94
12428,94
12429,94
12443,94
12444,94
12445,94
12446,94
12461,94
12462,94
12463,94
12464,94
12466,94
12471,94
12490,94
12494,94
12507,94
12519,94
12522,94
12535,94
12593,95
12595,95
12600,95
12601,95
12603,95
12611,96
12612,96
12656,96
12664,96
12675,96
12679,96
12684,96
12690,96
12691,96
12701,96
12710,96
12711,96
12732,96
12740,96
12754,96
12756,96
12759,96
12763,96
12764,96
12765,96
12768,96
12772,96
12790,96
12801,96
12809,96
12817,96
12830,97
12835,97
12838,97
12839,97
12847,97
12861,97
12879,97
12895,98
12897,98
12900,98
12903,98
12934,98
12947,98
12952,98
12958,98
12974,98
12978,98
12980,98
12989,98
13006,98
13010,98
13011,98
13012,98
13017,98
13020,98
13022,98
13041,98
13042,98
13066,98
13081,98
13100,98
13101,98
13106,98
13108,98
13110,98
13114,98
13116,98
13136,98
13139,98
13144,98
13149,98
13155,98
13156,98
13157,98
13159,98
13176,98
13207,98
13220,98
13233,98
13235,98
13303,98
13325,98
13328,98
13331,98
13332,98
13338,98
13343,98
13349,98
13350,98
13370,99
13372,99
13398,99
13406,99
13409,99
13412,99
13417,99
13418,99
13426,99
13430,99
13453,99
13463,99
13471,99
13472,99
13477,99
13484,99
13492,99
13500,99
13503,99
13508,99
13509,99
13524,99
13525,99
13529,99
13530,99
13531,99
13535,99
13538,99
13546,99
13548,99
13556,99
13558,99
13561,99
13564,99
13567,99
13591,99
13593,99
13604,90
13609,90
13620,90
13622,90
13625,90
13658,90
13663,90
13672,90
13690,90
13694,90
13700,90
13711,90
13715,90
13718,90
13722,90
13739,90
13740,90
13775,90
13777,90
13780,90
13781,90
13782,90
13785,100
13791,100
13815,100
13859,100
13861,100
13868,100
13872,100
13885,100
13886,100
13931,100
13935,100
13942,100
13964,96
13977,96
13984,96
13985,96
13988,96
13989,96
14000,96
14011,96
14014,96
14019,96
14037,96
14039,96
14055,96
14065,96
14070,96
14090,96
14104,96
14120,96
14127,96
14130,96
14132,96
14135,96
14149,96
14162,96
14168,96
14174,96
14175,96
14179,96
14192,96
14195,96
14199,96
14202,96
14208,96
14209,96
14216,96
14223,96
14224,96
14233,96
14250,96
14281,96
14295,96
14313,101
14315,102
14325,102
14329,102
14345,102
14348,102
14375,102
14403,102
14453,102
14456,102
14457,102
14460,102
14463,102
14465,102
14467,102
14485,102
14490,102
14495,102
14504,102
14505,102
14506,102
14516,102
14523,102
14525,102
14531,102
14534,102
14535,102
14546,102
14552,102
14554,102
14564,102
14567,102
14571,102
14603,102
14604,102
14608,102
14620,102
14626,102
14632,102
14650,102
14651,102
14665,102
14679,102
14681,102
14686,102
14691,102
14701,102
14706,102
14713,102
14720,102
14725,102
14728,102
14736,102
14745,102
14748,102
14752,102
14761,102
14771,102
14778,102
14779,102
14789,102
14792,102
14796,102
14797,102
14811,102
14813,102
14817,102
14824,102
14839,102
14852,102
14856,102
14859,102
14871,102
14887,102
14889,102
14890,102
14891,102
14901,102
14904,102
14906,94
14913,94
14914,94
14922,94
14924,94
14931,94
14945,94
14962,94
14975,94
14980,94
14986,94
14994,94
15000,94
15007,94
15010,94
15011,94
15015,94
15017,94
15020,94
15024,94
15051,94
15073,94
15076,94
15079,94
15086,94
15110,94
15125,94
15134,94
15147,94
15157,94
15158,94
15174,94
15185,94
15209,94
15233,94
15238,94
15244,94
15248,94
15252,94
15256,94
15259,94
15273,94
15278,94
15292,94
15297,94
15302,94
15306,94
15308,94
15309,94
15310,94
15324,94
15326,94
15335,94
15339,94
15350,94
15353,94
15358,94
15363,94
15369,94
15375,94
15386,94
15395,94
15396,94
15403,94
15406,94
15412,94
15420,94
15421,94
15466,94
15494,94
15503,94
15506,94
15509,94
15518,94
15523,94
15529,94
15537,94
15544,94
15561,94
15574,94
15584,94
15606,94
15662,103
15667,103
15676,103
15678,103
15693,103
15701,103
15705,103
15709,103
15729,103
15744,103
15750,103
15755,103
15759,103
15762,103
15766,103
15768,103
15775,103
15791,103
15815,103
15817,103
15825,103
15834,103
15851,103
15854,103
15865,103
15882,103
15885,103
15903,103
15915,103
15918,103
15925,103
15936,103
15942,103
15953,103
15961,103
15967,103
15975,103
15977,103
15979,103
15985,103
15995,103
16007,103
16018,103
16031,103
16041,103
16044,103
16048,103
16049,103
16050,103
16057,103
16063,103
16069,103
16071,103
16072,103
16078,103
16110,103
16114,103
16122,103
16123,103
16135,103
16137,103
16138,103
16139,103
16145,103
16149,103
16155,103
16166,103
16168,103
16169,103
16170,103
16175,103
16184,103
16186,103
16188,103
16192,103
16193,103
16210,103
16219,103
16226,103
16228,103
16231,103
16234,103
16236,103
16237,103
16262,103
16282,103
16291,103
16296,103
16299,103
16305,103
16307,103
16324,103
16338,103
16361,103
16364,103
16365,103
16366,103
16367,103
16369,103
16372,103
16373,103
16393,103
16394,103
16396,103
16397,103
16400,103
16401,103
16403,103
16405,103
16410,103
16414,103
16419,103
16421,103
16422,103
16437,103
16439,103
16444,103
16458,103
16473,103
16474,103
16492,103
16493,103
16502,103
16507,103
16511,103
16517,103
16528,103
16529,103
16540,104
16557,104
16561,104
16566,104
16578,104
16582,104
16587,104
16613,104
16617,104
16620,104
16622,104
16625,104
16633,104
16639,104
16641,104
16643,104
16653,104
16654,104
16664,104
16669,104
16696,99
16712,99
16719,90
16736,90
16755,90
16762,90
16764,90
16767,90
16781,90
16794,90
16797,90
16807,90
16811,90
16813,90
16814,90
16832,90
16835,90
16841,90
16842,90
16845,90
16849,90
16852,90
16855,90
16857,90
16859,90
16867,90
16876,90
16884,90
16894,90
16901,90
16902,90
16924,90
16929,90
16931,90
16932,90
16936,90
16944,92
16945,92
16948,92
16955,92
16964,92
16965,92
16968,92
17008,92
17023,92
17025,92
17026,93
17028,94
17031,94
17036,94
17043,94
17051,94
17056,94
17063,94
17064,94
17068,94
17072,94
17076,94
17082,94
17086,94
17106,94
17109,94
17112,94
17125,94
17145,94
17153,94
17155,94
17157,94
17164,94
17165,94
17166,94
17168,94
17172,94
17173,94
17177,94
17189,94
17195,95
17199,105
17203,105
17211,105
17212,105
17213,105
17223,105
17231,105
17244,105
17251,105
17264,105
17267,105
17271,105
17276,105
17286,105
17290,105
17312,105
17317,105
17320,105
17321,105
17324,105
17330,105
17336,105
17358,105
17359,105
17395,105
17420,105
17421,105
17427,105
17430,105
17434,105
17452,105
17458,105
17462,105
17466,105
17479,105
17488,105
17494,105
17497,105
17502,105
17517,105
17518,105
17519,105
17527,105
17532,105
17545,105
17550,105
17552,105
17561,105
17573,105
17574,105
17586,105
17589,105
17595,105
17618,105
17627,105
17631,105
17632,105
17635,105
17640,105
17644,105
17647,105
17653,105
17654,105
17669,105
17672,105
17676,105
17692,105
17693,105
17696,105
17706,105
17712,105
17716,105
17720,105
17729,105
17731,105
17734,105
17742,105
17750,105
17756,105
17760,105
17771,105
17774,105
17779,105
17790,105
17795,105
17806,105
17815,105
17816,105
17818,105
17823,105
17840,105
17842,105
17851,105
17859,105
17867,105
17875,105
17894,105
17896,105
17897,105
17900,105
17902,105
17903,105
17906,105
17926,105
17929,105
17931,105
17937,105
17938,105
17948,105
17951,105
17958,105
17972,105
17973,105
17980,105
17984,105
17990,105
17991,105
17995,105
18002,105
18005,105
18013,105
18014,105
18032,96
18036,96
18045,96
18053,96
18057,96
18066,96
18068,96
18077,96
18080,96
18093,96
18095,96
18104,96
18106,96
18108,96
18119,96
18123,96
18126,96
18134,96
18156,96
18159,96
18161,97
18171,106
18172,106
18173,106
18175,106
18179,106
18183,106
18191,106
18193,106
18199,106
18200,106
18216,106
18225,106
18227,106
18228,106
18233,106
18236,106
18239,106
18248,106
18256,106
18262,106
18266,106
18269,106
18271,106
18282,106
18286,106
18292,106
18297,106
18306,106
18311,106
18316,106
18327,106
18330,106
18334,106
18339,107
18341,107
18345,107
18356,107
18366,109
18371,109
18378,109
18380,109
18386,109
18390,109
18406,109
18412,109
18413,109
18420,109
18422,109
18428,110
18434,110
18437,111
18445,112
18446,112
18453,112
18455,112
18479,112
18481,112
18484,112
18498,112
18510,112
18528,112
18558,112
18559,112
18564,112
18565,112
18582,112
18584,112
18588,112
18601,112
18602,112
18605,112
18606,112
18608,112
18615,112
18618,112
18622,112
18663,112
18666,112
18668,112
18671,112
18673,112
18674,112
18676,112
18678,112
18688,112
18690,112
18692,112
18703,112
18712,112
18714,112
18716,112
18721,112
18726,112
18736,112
18745,112
18747,112
18754,112
18762,112
18765,112
18770,112
18774,112
18797,112
18802,112
18804,112
18806,112
18818,112
18822,112
18831,112
18838,112
18839,112
18842,112
18861,112
18866,112
18867,112
18869,112
18901,112
18914,113
18918,113
18938,113
18941,113
18949,113
18951,113
18964,113
18975,113
18984,113
18987,113
18998,113
19001,113
19002,113
19005,113
19014,113
19019,113
19032,113
19046,113
19048,113
19056,113
19065,113
19076,113
19089,113
19097,113
19104,113
19105,113
19110,113
19112,113
19113,113
19118,113
19119,113
19126,113
19128,113
19132,113
19136,113
19138,113
19141,113
19144,113
19159,113
19162,113
19167,113
19189,114
19192,114
19201,114
19210,114
19212,114
19218,114
19235,114
19237,114
19238,114
19240,114
19246,114
19268,114
19270,114
19288,114
19289,114
19299,114
19312,114
19333,114
19341,114
19350,114
19355,114
19359,114
19369,108
19373,108
19386,108
19387,108
19389,108
19394,108
19406,115
19407,116
19410,110
19413,110
19422,111
19425,111
19429,111
19436,111
19445,111
19462,111
19467,111
19476,111
19479,111
19486,111
19498,111
19508,111
19512,111
19513,111
19516,111
19520,111
19526,111
19536,111
19537,111
19538,111
19541,111
19542,111
19543,111
19559,111
19568,111
19580,111
19585,111
19587,111
19591,111
19614,106
19629,114
19631,119
19635,103
19638,103
19643,103
19645,103
19651,103
19655,103
19670,103
19681,103
19685,103
19688,103
19691,103
19692,103
19700,103
19707,103
19714,103
19722,103
19734,103
19738,103
19740,103
19751,103
19756,103
19763,103
19768,108
19772,108
19773,108
19805,115
19808,115
19815,115
19816,115
19837,115
19845,115
19850,115
19877,115
19882,109
19891,109
19893,109
19895,109
19898,109
19900,109
19906,109
19912,109
19916,109
19932,109
19944,109
19951,109
19954,109
19956,109
19963,109
19971,109
19977,109
19979,109
20015,109
20018,109
20053,109
20058,109
20082,109
20088,109
20098,109
20099,109
20113,109
20123,109
20135,109
20142,109
20144,109
20150,109
20154,109
20155,109
20156,109
20159,109
20161,109
20162,109
20169,109
20178,109
20179,109
20187,109
20193,109
20209,109
20216,120
20219,120
20225,120
20235,120
20242,120
20248,120
20250,120
20255,120
20260,120
20263,120
20265,120
20273,120
20274,120
20281,120
20285,120
20287,120
20288,120
20315,121
20319,121
20334,121
20335,121
20337,121
20341,121
20359,121
20365,121
20372,121
20379,121
20395,121
20397,121
20422,121
20431,121
20435,121
20446,121
20448,121
20449,121
20451,121
20455,121
20457,121
20461,121
20462,121
20471,121
20472,121
20491,121
20493,121
20515,121
20517,121
20518,121
20522,121
20525,121
20540,121
20542,121
20547,121
20548,121
20562,121
20566,121
20568,121
20587,121
20594,121
20596,121
20597,121
20608,121
20618,121
20632,121
20643,121
20650,121
20656,121
20662,121
20668,121
20684,121
20685,121
20692,121
20700,121
20711,121
20719,121
20727,121
20742,121
20750,121
20765,121
20766,121
20767,121
20790,121
20794,121
20799,121
20809,121
20811,121
20823,121
20826,121
20889,121
20896,121
20901,121
20902,121
20903,121
20908,121
20912,121
20928,121
20937,121
20943,121
20945,121
20950,121
20955,121
20956,121
20958,121
20963,121
20965,121
20973,121
20975,121
20978,121
20986,121
21002,121
21005,121
21011,121
21012,121
21021,121
21023,121
21041,121
21042,121
21043,121
21048,116
21056,116
21061,116
21071,116
21080,116
21086,116
21091,116
21099,116
21100,116
21106,116
21123,116
21126,116
21142,116
21150,116
21168,110
21170,110
21185,110
21197,110
21198,110
21201,110
21207,110
21225,110
21246,110
21259,110
21268,110
21269,110
21275,110
21279,110
21324,110
21339,110
21341,110
21344,110
21345,110
21346,110
21348,110
21350,110
21352,110
21356,110
21357,110
21367,110
21376,110
21377,110
21382,110
21392,110
21393,110
21397,110
21411,110
21418,110
21424,110
21440,110
21448,110
21450,110
21480,110
21487,110
21488,110
21498,110
21503,110
21509,110
21510,110
21515,110
21516,110
21525,110
21543,110
21555,110
21558,110
21561,110
21562,110
21563,110
21571,110
21575,110
21580,110
21598,110
21606,110
21609,110
21618,110
21624,110
21627,110
21629,110
21631,110
21633,110
21643,110
21659,110
21666,110
21670,110
21684,110
21689,110
21697,110
21713,110
21761,110
21767,110
21775,110
21777,110
21780,110
21790,110
21791,110
21800,110
21811,110
21812,110
21813,110
21815,110
21828,110
21832,110
21834,110
21849,110
21862,110
21876,110
21878,110
21883,110
21885,110
21905,110
21906,110
21911,110
21922,110
21923,110
21931,110
21938,110
21945,110
21962,110
21963,110
21966,110
21981,122
21983,122
21985,122
21988,122
21991,122
21999,122
22004,122
22015,122
22019,122
22022,122
22029,122
22041,122
22048,111
22049,111
22056,111
22059,111
22063,111
22064,111
22067,111
22070,111
22082,111
22086,111
22093,111
22096,111
22103,111
22112,111
22117,111
22120,111
22126,111
22132,111
22143,111
22147,111
22155,111
22166,111
22189,111
22200,117
22206,117
22213,117
22216,117
22223,117
22224,117
22246,106
22250,106
22256,106
22264,106
22271,106
22275,106
22283,106
22288,106
22290,106
22292,106
22298,106
22299,106
22304,106
22305,106
22306,106
22340,106
22343,106
22365,118
22366,118
22371,118
22380,118
22382,118
22385,106
22387,106
22388,106
22395,106
22396,106
22403,106
22407,106
22412,106
22416,106
22417,106
22421,106
22423,106
22425,106
22428,106
22433,106
22434,106
22442,106
22446,106
22456,106
22458,106
22465,106
22468,106
22469,106
22472,106
22473,106
22498,106
22501,106
22518,106
22521,106
22523,106
22532,106
22538,106
22540,106
22543,106
22546,106
22549,106
22554,106
22567,106
22573,106
22575,106
22577,106
22578,106
22582,106
22606,106
22614,106
22619,106
22634,106
22636,106
22642,106
22662,106
22663,106
22671,106
22673,106
22679,106
22710,106
22732,106
22733,106
22738,106
22739,106
22744,106
22753,106
22758,106
22767,106
22774,106
22776,106
22778,106
22792,106
22802,106
22814,106
22819,106
22826,106
22831,106
22838,106
22843,106
22845,106
22867,106
22871,106
22878,106
22901,106
22903,106
22911,106
22912,106
22922,106
22923,106
22927,106
22928,106
22953,106
22955,106
22961,106
22966,106
22968,106
22971,106
22979,106
22980,106
22981,106
22985,106
22987,106
22989,106
22995,106
22999,106
23001,106
23007,106
23010,106
23011,106
23016,106
23019,106
23020,106
23025,106
23033,106
23045,106
23046,106
23049,106
23057,106
23059,106
23066,106
23070,106
23077,118
23081,118
23083,118
23120,118
23136,118
23141,114
23147,114
23151,114
23159,114
23160,114
23172,114
23175,114
23177,114
23180,114
23186,114
23206,114
23207,114
23212,114
23222,114
23224,114
23230,114
23232,114
23233,114
23243,114
23244,114
23248,114
23252,114
23266,114
23272,114
23280,114
23281,114
23287,114
23306,114
23310,114
23311,114
23322,114
23327,114
23330,114
23341,114
23351,114
23355,114
23359,114
23360,114
23363,114
23377,114
23388,114
23394,114
23402,114
23405,114
23411,114
23419,114
23421,114
23431,114
23435,114
23441,114
23450,114
23451,114
23452,114
23454,114
23470,114
23480,114
23481,114
23483,114
23487,114
23491,114
23501,114
23507,114
23519,114
23520,114
23525,114
23533,114
23534,114
23565,114
23567,114
23571,114
23602,114
23618,114
23629,114
23632,114
23639,114
23642,119
23643,119
23645,119
23655,119
23670,119
23693,119
23695,119
23701,119
23703,119
23711,119
23712,119
23713,119
23719,119
23727,119
23735,119
23742,119
23744,119
23773,119
23778,119
23785,119
23790,119
23792,119
23795,119
23798,103
23799,103
23803,103
23812,103
23816,103
23818,103
23821,103
23822,103
23824,103
23833,103
23836,103
23845,103
23851,103
23867,103
23872,103
23873,103
23874,103
23877,103
23883,103
23884,103
23885,103
23891,103
23908,103
23911,103
23918,103
23923,103
23929,103
23930,103
23933,103
23949,103
23952,103
23961,103
23963,103
23965,103
23968,103
23980,103
23981,103
23985,103
23992,103
23993,103
23998,103
24001,103
24003,103
24007,103
24018,103
24019,103
24032,103
24037,103
24038,103
24061,103
24068,103
24086,103
24093,103
24106,103
24115,103
24122,103
24125,103
24127,103
24134,103
24135,103
24155,99
24161,99
24163,99
24174,99
24179,99
24182,99
24184,99
24191,99
24198,99
24206,99
24213,99
24221,99
24239,99
24242,99
24261,99
24262,99
24265,99
24277,99
24280,99
24282,99
24306,99
24314,99
24316,99
24319,99
24320,99
24332,99
24333,99
24350,90
24359,90
24362,90
24366,90
24373,90
24378,90
24396,90
24403,90
24408,90
24419,90
24428,92
24429,92
24443,92
24447,92
24452,92
24461,92
24471,92
24472,92
24484,92
24492,92
24497,92
24533,92
24537,92
24542,92
24560,92
24562,92
24564,92
24567,92
24568,92
24569,92
24570,92
24585,92
24593,92
24594,92
24599,92
24605,92
24615,92
24617,92
24619,92
24635,92
24637,92
24646,92
24655,92
24657,92
24660,92
24666,92
24679,92
24696,92
24698,92
24703,92
24705,92
24709,92
24712,92
24720,92
24747,92
24760,92
24765,92
24766,92
24768,92
24775,92
24781,92
24786,92
24791,92
24795,92
24804,92
24808,92
24817,92
24822,92
24834,92
24840,92
24841,92
24842,92
24847,92
24850,92
24853,92
24863,92
24876,94
24891,94
24902,94
24915,94
24918,94
24920,94
24924,94
24929,94
24938,94
24943,94
24944,94
24945,94
24959,94
24998,94
25018,94
25019,94
25028,94
25034,94
25038,94
25048,94
25050,94
25052,94
25071,94
25082,94
25093,94
25099,94
25105,94
25114,94
25116,94
25117,94
25119,94
25136,94
25145,94
25149,94
25157,94
25158,94
25165,94
25166,94
25170,94
25174,94
25179,94
25184,94
25187,94
25192,94
25210,94
25221,94
25222,94
25231,94
25244,94
25252,94
25256,94
25259,94
25260,94
25284,94
25288,94
25289,94
25296,94
25323,94
25325,94
25329,94
25334,94
25340,94
25353,94
25355,94
25375,94
25379,94
25385,94
25394,94
25400,94
25419,94
25429,94
25434,94
25437,94
25451,94
25465,94
25466,94
25477,94
25479,94
25498,94
25505,94
25511,94
25517,94
25545,94
25549,94
25577,94
25582,94
25602,94
25606,94
25612,94
25622,105
25626,105
25635,105
25636,105
25642,105
25656,105
25663,105
25679,105
25691,105
25699,105
25716,105
25720,105
25726,105
25738,105
25744,105
25746,105
25762,105
25763,105
25764,105
25765,105
25769,105
25783,105
25793,105
25794,105
25804,105
25819,105
25823,105
25832,105
25844,105
25845,105
25854,105
25866,105
25869,105
25876,105
25877,105
25880,105
25887,105
25892,105
25893,105
25904,105
25907,105
25910,105
25915,105
25924,105
25925,105
25942,105
25947,105
25953,105
25956,105
25958,105
25959,105
25962,105
25965,105
25966,105
25975,105
25978,105
26000,105
26001,105
26004,105
26022,105
26029,105
26032,105
26038,105
26044,105
26062,105
26065,105
26077,105
26080,105
26084,105
26086,105
26096,106
26103,106
26105,106
26125,106
26132,106
26139,106
26150,106
26152,106
26161,106
26177,107
26179,107
26185,107
26187,107
26196,107
26217,107
26218,107
26224,107
26230,107
26235,107
26247,107
26250,107
26251,107
26252,107
26253,107
26254,107
26257,107
26265,107
26279,107
26280,107
26286,107
26291,107
26300,107
26301,107
26303,107
26307,107
26329,107
